accuracy,fold,dataset,seed
0.872,6.0,58,80
0.884,7.0,58,80
0.852,8.0,58,80
0.862,9.0,58,80
0.975,0.0,20,80
0.975,1.0,20,80
0.985,2.0,20,80
0.97,3.0,20,80
0.955,4.0,20,80
0.985,5.0,20,80
0.975,6.0,20,80
0.97,7.0,20,80
0.975,8.0,20,80
0.97,9.0,20,80
0.7,0.0,18,80
0.72,1.0,18,80
0.73,2.0,18,80
0.745,3.0,18,80
0.735,4.0,18,80
0.79,5.0,18,80
0.76,6.0,18,80
0.745,7.0,18,80
0.735,8.0,18,80
0.755,9.0,18,80
0.9523809523809523,0.0,11,80
0.9206349206349206,1.0,11,80
0.9365079365079365,2.0,11,80
0.8888888888888888,3.0,11,80
0.9047619047619048,4.0,11,80
0.9354838709677419,5.0,11,80
0.8387096774193549,6.0,11,80
0.9193548387096774,7.0,11,80
0.9516129032258065,8.0,11,80
0.9193548387096774,9.0,11,80
0.8695652173913043,0.0,29,80
0.855072463768116,1.0,29,80
0.8985507246376812,2.0,29,80
0.782608695652174,3.0,29,80
0.9130434782608695,4.0,29,80
0.8405797101449275,5.0,29,80
0.8405797101449275,6.0,29,80
0.8115942028985508,7.0,29,80
0.8985507246376812,8.0,29,80
0.8840579710144928,9.0,29,80
0.97,0.0,16,80
0.98,1.0,16,80
0.985,2.0,16,80
0.98,3.0,16,80
0.965,4.0,16,80
0.97,5.0,16,80
0.97,6.0,16,80
0.975,7.0,16,80
0.98,8.0,16,80
0.98,9.0,16,80
0.9498432601880877,0.0,45,80
0.9655172413793104,1.0,45,80
0.9592476489028213,2.0,45,80
0.9498432601880877,3.0,45,80
0.9498432601880877,4.0,45,80
0.9749216300940439,5.0,45,80
0.9655172413793104,6.0,45,80
0.9623824451410659,7.0,45,80
0.9435736677115988,8.0,45,80
0.9780564263322884,9.0,45,80
0.857,0.0,6,80
0.8405,1.0,6,80
0.8425,2.0,6,80
0.855,3.0,6,80
0.843,4.0,6,80
0.8465,5.0,6,80
0.8365,6.0,6,80
0.841,7.0,6,80
0.8375,8.0,6,80
0.8545,9.0,6,80
0.9857651245551602,0.0,28,80
0.9875444839857651,1.0,28,80
0.9893238434163701,2.0,28,80
0.9839857651245552,3.0,28,80
0.9875444839857651,4.0,28,80
0.9733096085409253,5.0,28,80
0.9857651245551602,6.0,28,80
0.9893238434163701,7.0,28,80
0.9768683274021353,8.0,28,80
0.9822064056939501,9.0,28,80
0.9942196531791907,0.0,21,80
0.9942196531791907,1.0,21,80
0.9884393063583815,2.0,21,80
0.9942196531791907,3.0,21,80
0.9942196531791907,4.0,21,80
0.9884393063583815,5.0,21,80
0.976878612716763,6.0,21,80
0.9826589595375722,7.0,21,80
0.9941860465116279,8.0,21,80
1.0,9.0,21,80
0.948051948051948,0.0,36,80
0.948051948051948,1.0,36,80
0.9523809523809523,2.0,36,80
0.961038961038961,3.0,36,80
0.974025974025974,4.0,36,80
0.9653679653679653,5.0,36,80
0.948051948051948,6.0,36,80
0.9437229437229437,7.0,36,80
0.9437229437229437,8.0,36,80
0.961038961038961,9.0,36,80
0.78,0.0,31,80
0.75,1.0,31,80
0.74,2.0,31,80
0.76,3.0,31,80
0.68,4.0,31,80
0.77,5.0,31,80
0.7,6.0,31,80
0.8,7.0,31,80
0.77,8.0,31,80
0.77,9.0,31,80
0.8235294117647058,0.0,53,80
0.7764705882352941,1.0,53,80
0.8,2.0,53,80
0.788235294117647,3.0,53,80
0.8117647058823529,4.0,53,80
0.8705882352941177,5.0,53,80
0.7976190476190477,6.0,53,80
0.7976190476190477,7.0,53,80
0.7619047619047619,8.0,53,80
0.7023809523809523,9.0,53,80
0.8181818181818182,0.0,37,80
0.7012987012987013,1.0,37,80
0.7792207792207793,2.0,37,80
0.7272727272727273,3.0,37,80
0.7792207792207793,4.0,37,80
0.8181818181818182,5.0,37,80
0.7662337662337663,6.0,37,80
0.8181818181818182,7.0,37,80
0.7631578947368421,8.0,37,80
0.6973684210526315,9.0,37,80
0.9130434782608695,0.0,41,80
0.9420289855072463,1.0,41,80
0.8695652173913043,2.0,41,80
0.9705882352941176,3.0,41,80
0.9558823529411765,4.0,41,80
0.9705882352941176,5.0,41,80
0.9117647058823529,6.0,41,80
0.9117647058823529,7.0,41,80
0.9411764705882353,8.0,41,80
0.9264705882352942,9.0,41,80
1.0,0.0,24,80
1.0,1.0,24,80
1.0,2.0,24,80
1.0,3.0,24,80
1.0,4.0,24,80
1.0,5.0,24,80
1.0,6.0,24,80
1.0,7.0,24,80
1.0,8.0,24,80
1.0,9.0,24,80
0.5135135135135135,0.0,23,80
0.49324324324324326,1.0,23,80
0.43243243243243246,2.0,23,80
0.48299319727891155,3.0,23,80
0.54421768707483,4.0,23,80
0.5034013605442177,5.0,23,80
0.41496598639455784,6.0,23,80
0.46258503401360546,7.0,23,80
0.54421768707483,8.0,23,80
0.5714285714285714,9.0,23,80
0.9428571428571428,0.0,15,80
0.9714285714285714,1.0,15,80
0.9714285714285714,2.0,15,80
0.9142857142857143,3.0,15,80
0.9857142857142858,4.0,15,80
0.9714285714285714,5.0,15,80
0.9714285714285714,6.0,15,80
0.9285714285714286,7.0,15,80
0.9571428571428572,8.0,15,80
0.9565217391304348,9.0,15,80
0.975,0.0,3,80
0.953125,1.0,3,80
0.975,2.0,3,80
0.975,3.0,3,80
0.975,4.0,3,80
0.975,5.0,3,80
0.9467084639498433,6.0,3,80
0.9529780564263323,7.0,3,80
0.9843260188087775,8.0,3,80
0.9717868338557993,9.0,3,80
0.98,0.0,12,80
0.995,1.0,12,80
0.97,2.0,12,80
0.97,3.0,12,80
0.97,4.0,12,80
0.975,5.0,12,80
0.99,6.0,12,80
0.975,7.0,12,80
0.985,8.0,12,80
0.99,9.0,12,80
0.9583333333333334,0.0,49,80
1.0,1.0,49,80
1.0,2.0,49,80
0.9791666666666666,3.0,49,80
0.9895833333333334,4.0,49,80
0.9791666666666666,5.0,49,80
0.9791666666666666,6.0,49,80
0.9791666666666666,7.0,49,80
0.9789473684210527,8.0,49,80
0.9894736842105263,9.0,49,80
0.82,0.0,14,80
0.825,1.0,14,80
0.84,2.0,14,80
0.895,3.0,14,80
0.805,4.0,14,80
0.835,5.0,14,80
0.825,6.0,14,80
0.865,7.0,14,80
0.86,8.0,14,80
0.81,9.0,14,80
0.785,0.0,22,80
0.855,1.0,22,80
0.845,2.0,22,80
0.845,3.0,22,80
0.835,4.0,22,80
0.825,5.0,22,80
0.84,6.0,22,80
0.83,7.0,22,80
0.84,8.0,22,80
0.8,9.0,22,80
0.9954545454545455,0.0,32,90
0.99,1.0,32,90
0.9899909008189263,2.0,32,90
0.9899909008189263,3.0,32,90
0.9963603275705186,4.0,32,90
0.9963603275705186,5.0,32,90
0.9945404913557779,6.0,32,90
0.9963603275705186,7.0,32,90
0.9927206551410374,8.0,32,90
0.9899909008189263,9.0,32,90
0.858,0.0,58,90
0.852,1.0,58,90
0.878,2.0,58,90
0.884,3.0,58,90
0.854,4.0,58,90
0.866,5.0,58,90
0.87,6.0,58,90
0.872,7.0,58,90
0.856,8.0,58,90
0.864,9.0,58,90
0.975,0.0,20,90
0.98,1.0,20,90
0.98,2.0,20,90
0.97,3.0,20,90
0.955,4.0,20,90
0.985,5.0,20,90
0.97,6.0,20,90
0.97,7.0,20,90
0.975,8.0,20,90
0.97,9.0,20,90
0.71,0.0,18,90
0.725,1.0,18,90
0.735,2.0,18,90
0.745,3.0,18,90
0.735,4.0,18,90
0.785,5.0,18,90
0.745,6.0,18,90
0.745,7.0,18,90
0.73,8.0,18,90
0.76,9.0,18,90
0.9523809523809523,0.0,11,90
0.9206349206349206,1.0,11,90
0.9365079365079365,2.0,11,90
0.8888888888888888,3.0,11,90
0.9206349206349206,4.0,11,90
0.967741935483871,5.0,11,90
0.8387096774193549,6.0,11,90
0.8709677419354839,7.0,11,90
0.9032258064516129,8.0,11,90
0.9193548387096774,9.0,11,90
0.8695652173913043,0.0,29,90
0.8840579710144928,1.0,29,90
0.8405797101449275,2.0,29,90
0.782608695652174,3.0,29,90
0.9130434782608695,4.0,29,90
0.8260869565217391,5.0,29,90
0.855072463768116,6.0,29,90
0.8260869565217391,7.0,29,90
0.8840579710144928,8.0,29,90
0.8840579710144928,9.0,29,90
0.98,0.0,16,90
0.98,1.0,16,90
0.985,2.0,16,90
0.98,3.0,16,90
0.955,4.0,16,90
0.985,5.0,16,90
0.98,6.0,16,90
0.97,7.0,16,90
0.98,8.0,16,90
0.975,9.0,16,90
0.9467084639498433,0.0,45,90
0.9655172413793104,1.0,45,90
0.9592476489028213,2.0,45,90
0.9529780564263323,3.0,45,90
0.9561128526645768,4.0,45,90
0.9749216300940439,5.0,45,90
0.9655172413793104,6.0,45,90
0.9592476489028213,7.0,45,90
0.9435736677115988,8.0,45,90
0.9811912225705329,9.0,45,90
0.8845,0.0,6,90
0.8685,1.0,6,90
0.877,2.0,6,90
0.8765,3.0,6,90
0.8825,4.0,6,90
0.875,5.0,6,90
0.87,6.0,6,90
0.872,7.0,6,90
0.8685,8.0,6,90
0.879,9.0,6,90
0.9839857651245552,0.0,28,90
0.9893238434163701,1.0,28,90
0.9911032028469751,2.0,28,90
0.9822064056939501,3.0,28,90
0.9786476868327402,4.0,28,90
0.9768683274021353,5.0,28,90
0.9804270462633452,6.0,28,90
0.9857651245551602,7.0,28,90
0.9786476868327402,8.0,28,90
0.9822064056939501,9.0,28,90
1.0,0.0,21,90
0.9942196531791907,1.0,21,90
0.9942196531791907,2.0,21,90
0.9942196531791907,3.0,21,90
0.9942196531791907,4.0,21,90
0.9942196531791907,5.0,21,90
0.976878612716763,6.0,21,90
0.9942196531791907,7.0,21,90
0.9941860465116279,8.0,21,90
1.0,9.0,21,90
0.928416485900217,0.0,43,90
0.9282608695652174,1.0,43,90
0.9391304347826087,2.0,43,90
0.9369565217391305,3.0,43,90
0.8934782608695652,4.0,43,90
0.9239130434782609,5.0,43,90
0.9152173913043479,6.0,43,90
0.9260869565217391,7.0,43,90
0.9239130434782609,8.0,43,90
0.9195652173913044,9.0,43,90
0.961038961038961,0.0,36,90
0.9437229437229437,1.0,36,90
0.9567099567099567,2.0,36,90
0.948051948051948,3.0,36,90
0.9783549783549783,4.0,36,90
0.9437229437229437,5.0,36,90
0.974025974025974,6.0,36,90
0.935064935064935,7.0,36,90
0.935064935064935,8.0,36,90
0.9523809523809523,9.0,36,90
0.74,0.0,31,90
0.75,1.0,31,90
0.75,2.0,31,90
0.75,3.0,31,90
0.71,4.0,31,90
0.75,5.0,31,90
0.7,6.0,31,90
0.81,7.0,31,90
0.73,8.0,31,90
0.76,9.0,31,90
0.8,0.0,53,90
0.7647058823529411,1.0,53,90
0.7647058823529411,2.0,53,90
0.8,3.0,53,90
0.8117647058823529,4.0,53,90
0.8470588235294118,5.0,53,90
0.7857142857142857,6.0,53,90
0.7976190476190477,7.0,53,90
0.7857142857142857,8.0,53,90
0.7142857142857143,9.0,53,90
0.8311688311688312,0.0,37,90
0.6883116883116883,1.0,37,90
0.7792207792207793,2.0,37,90
0.7272727272727273,3.0,37,90
0.8051948051948052,4.0,37,90
0.8311688311688312,5.0,37,90
0.7662337662337663,6.0,37,90
0.8181818181818182,7.0,37,90
0.7894736842105263,8.0,37,90
0.7105263157894737,9.0,37,90
0.9130434782608695,0.0,41,90
0.9420289855072463,1.0,41,90
0.8840579710144928,2.0,41,90
0.9705882352941176,3.0,41,90
0.9411764705882353,4.0,41,90
0.9705882352941176,5.0,41,90
0.9117647058823529,6.0,41,90
0.9117647058823529,7.0,41,90
0.8970588235294118,8.0,41,90
0.9264705882352942,9.0,41,90
1.0,0.0,24,90
1.0,1.0,24,90
1.0,2.0,24,90
1.0,3.0,24,90
1.0,4.0,24,90
1.0,5.0,24,90
1.0,6.0,24,90
1.0,7.0,24,90
1.0,8.0,24,90
1.0,9.0,24,90
0.5675675675675675,0.0,23,90
0.5067567567567568,1.0,23,90
0.4864864864864865,2.0,23,90
0.4557823129251701,3.0,23,90
0.5510204081632653,4.0,23,90
0.5510204081632653,5.0,23,90
0.5034013605442177,6.0,23,90
0.5306122448979592,7.0,23,90
0.5374149659863946,8.0,23,90
0.6598639455782312,9.0,23,90
0.9571428571428572,0.0,15,90
0.9714285714285714,1.0,15,90
0.9714285714285714,2.0,15,90
0.9571428571428572,3.0,15,90
1.0,4.0,15,90
0.9714285714285714,5.0,15,90
0.9857142857142858,6.0,15,90
0.9428571428571428,7.0,15,90
0.9714285714285714,8.0,15,90
0.9710144927536232,9.0,15,90
0.975,0.0,3,90
0.953125,1.0,3,90
0.9625,2.0,3,90
0.978125,3.0,3,90
0.975,4.0,3,90
0.975,5.0,3,90
0.9467084639498433,6.0,3,90
0.9561128526645768,7.0,3,90
0.9811912225705329,8.0,3,90
0.9686520376175548,9.0,3,90
0.98,0.0,12,90
0.975,1.0,12,90
0.97,2.0,12,90
0.965,3.0,12,90
0.97,4.0,12,90
0.97,5.0,12,90
0.985,6.0,12,90
0.97,7.0,12,90
0.985,8.0,12,90
0.99,9.0,12,90
0.9791666666666666,0.0,49,90
1.0,1.0,49,90
1.0,2.0,49,90
1.0,3.0,49,90
1.0,4.0,49,90
1.0,5.0,49,90
1.0,6.0,49,90
1.0,7.0,49,90
1.0,8.0,49,90
1.0,9.0,49,90
0.83,0.0,14,90
0.84,1.0,14,90
0.83,2.0,14,90
0.895,3.0,14,90
0.77,4.0,14,90
0.825,5.0,14,90
0.825,6.0,14,90
0.865,7.0,14,90
0.865,8.0,14,90
0.795,9.0,14,90
0.795,0.0,22,90
0.845,1.0,22,90
0.86,2.0,22,90
0.84,3.0,22,90
0.835,4.0,22,90
0.815,5.0,22,90
0.84,6.0,22,90
0.84,7.0,22,90
0.825,8.0,22,90
0.79,9.0,22,90
